station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,anomaly,anomaly_score,is_anomaly,PC1,PC2
OOA,2026-01-09 05:55,40.5,40.0,98.08,280.0,16.0,0.0,29.52,M,3.0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.5,KOOA 090555Z AUTO 28016KT 3SM 05/05 A2952 RMK AO2 SKY OBSCURED T00470045 10155 20047 401550041,M,1,-0.5477639034337864,0,3.7310057537361665,0.6326243170511993
OOA,2026-01-09 06:15,40.5,40.0,98.08,280.0,18.0,0.0,29.53,M,3.0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.94,KOOA 090615Z AUTO 28018KT 3SM 05/05 A2953 RMK AO2 SKY OBSCURED T00470045,M,1,-0.5536469861517012,0,3.7071634899303727,0.8627104011570329
OOA,2026-01-09 06:35,40.5,40.3,99.23,290.0,20.0,0.0,29.56,M,5.0,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.43,KOOA 090635Z AUTO 29020G23KT 5SM CLR 05/05 A2956 RMK AO2 T00470046,M,1,-0.5470311372060268,0,3.458838610141409,1.3085338109055487
OOA,2026-01-09 06:55,40.3,40.0,98.84,290.0,22.0,0.0,29.57,M,5.0,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.69,KOOA 090655Z AUTO 29022G25KT 5SM CLR 05/05 A2957 RMK AO2 T00460045,M,1,-0.5599639972140056,0,3.408252989474029,1.5418400574233047
OOA,2026-01-09 07:15,39.4,39.2,99.22,290.0,22.0,0.0,29.6,M,4.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.49,KOOA 090715Z AUTO 29022KT 4SM CLR 04/04 A2960 RMK AO2 T00410040,M,1,-0.5582471406923807,0,3.419864541089494,1.4038090629159605
OOA,2026-01-09 07:35,39.4,39.2,99.22,300.0,20.0,0.0,29.61,M,2.5,25.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.97,KOOA 090735Z AUTO 30020G25KT 2 1/2SM 04/04 A2961 RMK AO2 SKY OBSCURED T00410040,M,1,-0.5557334242745325,0,3.5733842991615696,1.0694362968929143
OOA,2026-01-09 07:55,39.4,39.2,99.22,300.0,22.0,0.01,29.64,M,4.0,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.49,KOOA 090755Z AUTO 30022G25KT 4SM CLR 04/04 A2964 RMK AO2 P0001 T00410040,M,-1,-0.5978994996884157,1,3.4695359981430567,1.3899896440185007
OOA,2026-01-09 08:15,39.4,39.2,99.22,290.0,20.0,0.0,29.66,M,5.0,27.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.97,KOOA 090815Z AUTO 29020G27KT 5SM CLR 04/04 A2966 RMK AO2 T00410040,M,1,-0.5361587422190791,0,3.2115866708138796,1.2347189964386007
OOA,2026-01-09 08:35,39.6,39.4,99.22,300.0,21.0,0.01,29.68,M,4.0,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.99,KOOA 090835Z AUTO 30021G28KT 4SM CLR 04/04 A2968 RMK AO2 P0001 T00420041,M,-1,-0.5895562366780066,1,3.418109311669344,1.2554619585480942
OOA,2026-01-09 08:55,39.6,39.4,99.22,300.0,24.0,0.01,29.7,M,4.0,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.31,KOOA 090855Z AUTO 30024G29KT 4SM CLR 04/04 A2970 RMK AO2 P0001 60002 T00420041,M,-1,-0.6090965797954753,1,3.373778731400917,1.5979842200523753
OOA,2026-01-09 09:15,39.2,39.2,100.0,300.0,20.0,0.0,29.73,M,5.0,30.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.7,KOOA 090915Z AUTO 30020G30KT 5SM CLR 04/04 A2973 RMK AO2 T00400040,M,1,-0.5424334887817449,0,3.0995391798551695,1.23223011192119
OOA,2026-01-09 09:35,39.0,38.7,98.83,300.0,21.0,0.0,29.76,M,4.0,27.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.19,KOOA 090935Z AUTO 30021G27KT 4SM CLR 04/04 A2976 RMK AO2 T00380037,M,1,-0.5485083383663121,0,3.104245290135952,1.2543614720919487
OOA,2026-01-09 09:55,38.7,38.5,99.22,300.0,23.0,0.0,29.79,M,10.0,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.32,KOOA 090955Z AUTO 30023G28KT 10SM CLR 04/04 A2979 RMK AO2 T00370036,M,1,-0.5307897377219006,0,2.365408236830064,2.0458098257325084
OOA,2026-01-09 10:15,38.5,37.4,95.77,300.0,21.0,0.0,29.8,M,7.0,29.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.52,KOOA 091015Z AUTO 30021G29KT 7SM CLR 04/03 A2980 RMK AO2 T00360030,M,1,-0.5348726320930078,0,2.5623586236466527,1.5724380427893614
OOA,2026-01-09 10:35,38.5,37.0,94.28,300.0,19.0,0.0,29.82,M,10.0,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.03,KOOA 091035Z AUTO 30019G24KT 10SM CLR 04/03 A2982 RMK AO2 T00360027,M,1,-0.49001674346736196,0,2.1480323670341033,1.6465991611104842
OOA,2026-01-09 10:55,38.3,36.0,91.33,300.0,18.0,0.0,29.84,M,10.0,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.04,KOOA 091055Z AUTO 30018G24KT 10SM CLR 04/02 A2984 RMK AO2 T00350022,M,1,-0.4735829322997832,0,2.003644049317683,1.5687784806058727
OOA,2026-01-09 11:15,37.8,35.6,91.68,300.0,16.0,0.0,29.85,M,10.0,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.98,KOOA 091115Z AUTO 30016G21KT 10SM CLR 03/02 A2985 RMK AO2 T00320020,M,1,-0.45618590336727544,0,1.970829528445359,1.3119117517059553
OOA,2026-01-09 11:35,37.4,35.0,90.94,300.0,14.0,0.0,29.86,M,10.0,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.12,KOOA 091135Z AUTO 30014G19KT 10SM CLR 03/02 A2986 RMK AO2 T00300017,M,1,-0.44326215501866234,0,1.9078987942759584,1.0770515729157404
OOA,2026-01-09 11:55,37.2,34.7,90.57,310.0,15.0,0.0,29.88,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.52,KOOA 091155Z AUTO 31015KT 10SM CLR 03/02 A2988 RMK AO2 60002 70069 T00290015 10048 20029,M,1,-0.4553643646217053,0,1.839700885963473,1.239479663859267
OOA,2026-01-09 12:15,37.0,34.3,89.84,300.0,15.0,0.0,29.9,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.26,KOOA 091215Z AUTO 30015KT 10SM CLR 03/01 A2990 RMK AO2 T00270013,M,1,-0.4459193353633664,0,1.7712534370083493,1.1861070065377768
OOA,2026-01-09 12:35,36.7,34.0,89.83,300.0,12.0,0.0,29.92,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.98,KOOA 091235Z AUTO 30012KT 10SM CLR 03/01 A2992 RMK AO2 T00260011,M,1,-0.42574506503279436,0,1.7261656633104714,0.8169608603111912
OOA,2026-01-09 12:55,36.3,33.8,90.53,310.0,13.0,0.0,29.94,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.08,KOOA 091255Z AUTO 31013KT 10SM CLR 02/01 A2994 RMK AO2 T00240010,M,1,-0.4336576488150909,0,1.6807143199710506,0.9557873123538142
OOA,2026-01-09 13:15,36.0,33.3,89.8,300.0,13.0,0.0,29.96,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.69,KOOA 091315Z AUTO 30013KT 10SM CLR 02/01 A2996 RMK AO2 T00220007,M,1,-0.42926185718131155,0,1.605388449685388,0.9004260857959503
OOA,2026-01-09 13:35,35.6,33.0,90.14,310.0,10.0,0.0,29.97,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.48,KOOA 091335Z AUTO 31010KT 10SM CLR 02/01 A2997 RMK AO2 T00200005,M,1,-0.4184002443191631,0,1.578237591127769,0.5804737205348774
OOA,2026-01-09 13:55,35.0,32.5,90.48,310.0,10.0,0.0,29.99,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.73,KOOA 091355Z AUTO 31010KT 10SM CLR 02/00 A2999 RMK AO2 T00170003,M,1,-0.41442688560846724,0,1.5144567716223807,0.5519012467270069
OOA,2026-01-09 14:15,35.6,33.0,90.14,300.0,10.0,0.0,30.0,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.48,KOOA 091415Z AUTO 30010KT 10SM CLR 02/01 A3000 RMK AO2 T00200005,M,1,-0.41533005543771295,0,1.5311575766315613,0.5124535717207805
OOA,2026-01-09 14:35,36.0,33.3,89.8,310.0,10.0,0.0,30.02,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.98,KOOA 091435Z AUTO 31010KT 10SM CLR 02/01 A3002 RMK AO2 T00230007,M,1,-0.41673337253113046,0,1.5083209841356775,0.568572950707407
OOA,2026-01-09 14:55,37.0,33.3,86.32,310.0,12.0,0.0,30.03,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.37,KOOA 091455Z AUTO 31012KT 10SM CLR 03/01 A3003 RMK AO2 T00270007,M,1,-0.41920215080089973,0,1.4337135584932044,0.8822546466750905
OOA,2026-01-09 15:15,37.4,34.0,87.38,320.0,12.0,0.0,30.04,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.87,KOOA 091515Z AUTO 32012KT 10SM CLR 03/01 A3004 RMK AO2 T00300011,M,1,-0.4258039580445188,0,1.4760275759710286,0.9179463949933476
OOA,2026-01-09 15:35,38.0,34.0,85.35,330.0,14.0,0.0,30.04,M,10.0,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.9,KOOA 091535Z AUTO 33014G18KT 10SM CLR 03/01 A3004 RMK AO2 T00330011,M,1,-0.434247360527007,0,1.435962049601551,1.2546414431215076
OOA,2026-01-09 15:55,38.5,34.3,84.7,330.0,13.0,0.0,30.05,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.9,KOOA 091555Z AUTO 33013KT 10SM CLR 04/01 A3005 RMK AO2 T00360013,M,1,-0.4345895683377485,0,1.4337936815344934,1.153557632162776
OOA,2026-01-09 16:15,39.0,33.6,80.76,330.0,13.0,0.0,30.07,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.54,KOOA 091615Z AUTO 33013KT 10SM CLR 04/01 A3007 RMK AO2 T00380009,M,1,-0.42518857597741627,0,1.2962542783007724,1.2248818538714727
OOA,2026-01-09 16:35,39.6,34.3,81.13,330.0,12.0,0.0,30.07,M,10.0,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.67,KOOA 091635Z AUTO 33012G16KT 10SM CLR 04/01 A3007 RMK AO2 T00420013,M,1,-0.42352394494038564,0,1.3533740408341897,1.1123595421428305
OOA,2026-01-09 16:55,40.5,35.4,81.85,330.0,10.0,0.0,30.08,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.63,KOOA 091655Z AUTO 33010KT 10SM CLR 05/02 A3008 RMK AO2 T00470019,M,1,-0.4235039347920423,0,1.4293527057964484,0.8765289621126532
OOA,2026-01-09 17:15,41.0,35.2,79.64,330.0,7.0,0.0,30.08,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,KOOA 091715Z AUTO 33007KT 10SM CLR 05/02 A3008 RMK AO2 T00500018,M,1,-0.4278289481064138,0,1.3956729569054498,0.5736727027906003
OOA,2026-01-09 17:35,41.5,35.8,80.0,320.0,7.0,0.0,30.09,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.36,KOOA 091735Z AUTO 32007KT 10SM CLR 05/02 A3009 RMK AO2 T00530021,M,1,-0.4200437883837928,0,1.4295034610112003,0.519415778559344
OOA,2026-01-09 17:55,42.0,35.8,78.47,310.0,6.0,0.0,30.1,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.57,KOOA 091755Z AUTO 31006KT 10SM CLR 06/02 A3010 RMK AO2 T00560021 10056 20017,M,1,-0.4264138568406935,0,1.399821434610293,0.3818394429123692
OOA,2026-01-09 18:15,43.0,36.3,77.02,320.0,7.0,0.0,30.1,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.19,KOOA 091815Z AUTO 32007KT 290V350 10SM CLR 06/02 A3010 RMK AO2 T00610024,M,1,-0.43699223926411956,0,1.4082767115446724,0.5979034961648406
OOA,2026-01-09 18:35,43.3,35.6,74.06,340.0,5.0,0.0,30.1,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.82,KOOA 091835Z AUTO 34005KT 10SM CLR 06/02 A3010 RMK AO2 T00630020,M,1,-0.45340504723588443,0,1.3201962111864434,0.5268067401573847
OOA,2026-01-09 18:55,43.7,35.6,72.93,290.0,6.0,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.62,KOOA 091855Z AUTO 29006KT 10SM CLR 07/02 A3011 RMK AO2 T00650020,M,1,-0.4317714655553472,0,1.3074523679149563,0.4056317640324743
OOA,2026-01-09 19:15,44.0,36.3,74.13,290.0,3.0,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.41,KOOA 091915Z AUTO 29003KT 10SM CLR 07/02 A3011 RMK AO2 T00660024,M,1,-0.45837496157213814,0,1.3812534448554687,0.03694119609383321
OOA,2026-01-09 19:35,44.0,36.0,73.25,290.0,4.0,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.43,KOOA 091935Z AUTO 29004KT 10SM CLR 07/02 A3011 RMK AO2 T00670023,M,1,-0.4520250555246601,0,1.3460627463162145,0.17047753900024956
OOA,2026-01-09 19:55,44.6,36.3,72.45,330.0,4.0,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,KOOA 091955Z AUTO 33004KT 10SM CLR 07/02 A3011 RMK AO2 T00700024,M,1,-0.46849324762014544,0,1.3401690596282494,0.4062373123859211
OOA,2026-01-09 20:15,44.8,36.0,71.05,330.0,6.0,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.95,KOOA 092015Z AUTO 33006KT 10SM CLR 07/02 A3011 RMK AO2 T00710023,M,1,-0.46035803119472246,0,1.2957941789211127,0.6706800564545887
OOA,2026-01-09 20:35,44.6,35.8,71.03,320.0,4.0,0.0,30.11,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,KOOA 092035Z AUTO 32004KT 10SM CLR 07/02 A3011 RMK AO2 T00700021,M,1,-0.4607358423783846,0,1.292577096815112,0.3794176241249646
OOA,2026-01-09 20:55,44.8,36.3,71.9,310.0,5.0,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.6,KOOA 092055Z AUTO 31005KT 10SM CLR 07/02 A3012 RMK AO2 T00710024,M,1,-0.4580507664192731,0,1.3217598535751647,0.4277622831324446
OOA,2026-01-09 21:15,44.6,36.3,72.45,320.0,3.0,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,KOOA 092115Z AUTO 32003KT 10SM CLR 07/02 A3012 RMK AO2 T00700024,M,1,-0.46624239986728816,0,1.3307117307141643,0.23099471548231945
OOA,2026-01-09 21:35,44.6,35.2,69.36,350.0,4.0,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,KOOA 092135Z AUTO 35004KT 10SM CLR 07/02 A3012 RMK AO2 T00700018,M,1,-0.4743191720891301,0,1.2010104681873135,0.561342987872621
OOA,2026-01-09 21:55,44.6,35.6,70.47,340.0,4.0,0.0,30.12,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,KOOA 092155Z AUTO 34004KT 10SM CLR 07/02 A3012 RMK AO2 T00700020,M,1,-0.47336746921115197,0,1.246227010498355,0.4890281334630213
OOA,2026-01-09 22:15,44.0,35.0,70.4,330.0,3.0,0.0,30.13,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.41,KOOA 092215Z AUTO 33003KT 10SM CLR 07/02 A3013 RMK AO2 T00660017,M,1,-0.4737151127784479,0,1.1937798591238709,0.3032313026992758
OOA,2026-01-09 22:35,43.0,35.8,75.51,300.0,3.0,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.26,KOOA 092235Z AUTO 30003KT 10SM CLR 06/02 A3014 RMK AO2 T00620021,M,1,-0.449236386810326,0,1.3076756330178014,0.029020964954564753
OOA,2026-01-09 22:55,41.4,36.0,80.95,300.0,3.0,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.43,KOOA 092255Z AUTO 30003KT 10SM CLR 05/02 A3015 RMK AO2 T00520022,M,1,-0.44144811821090785,0,1.3754368457341342,-0.10647633289190238
OOA,2026-01-09 23:15,40.0,35.6,84.12,330.0,5.0,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.9,KOOA 092315Z AUTO 33005KT 10SM CLR 05/02 A3015 RMK AO2 T00450020,M,1,-0.4426690934448727,0,1.3713971305766932,0.2005094212774945
OOA,2026-01-09 23:35,38.3,34.0,84.35,330.0,5.0,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.88,KOOA 092335Z AUTO 33005KT 10SM CLR 04/01 A3015 RMK AO2 T00350012,M,1,-0.4314814366750174,0,1.263520666210219,0.16265428693583392
OOA,2026-01-09 23:55,38.3,33.8,83.67,330.0,5.0,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.88,KOOA 092355Z AUTO 33005KT 10SM CLR 04/01 A3015 RMK AO2 T00350010 10072 20033,M,1,-0.4294829309455393,0,1.2400037727765874,0.17508148647931865
OOA,2026-01-10 00:15,37.4,33.3,84.97,350.0,3.0,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,KOOA 100015Z AUTO 35003KT 10SM CLR 03/01 A3015 RMK AO2 T00300007,M,1,-0.4527723947543732,0,1.2217197956503671,0.002968513960261294
OOA,2026-01-10 00:35,38.3,33.0,81.03,10.0,4.0,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.78,KOOA 100035Z AUTO 01004KT 10SM CLR 04/01 A3015 RMK AO2 T00350006,M,1,-0.46764831058801754,0,1.2895940259511824,-1.570560292227483
OOA,2026-01-10 00:55,36.3,33.0,87.67,40.0,4.0,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.44,KOOA 100055Z AUTO 04004KT 10SM CLR 02/01 A3015 RMK AO2 T00240005,M,1,-0.46792407982448486,0,1.3702954391421431,-1.57431894616663
OOA,2026-01-10 01:15,36.0,33.0,88.72,30.0,3.0,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.26,KOOA 100115Z AUTO 03003KT 10SM CLR 02/01 A3015 RMK AO2 T00230005,M,1,-0.47421486577960176,0,1.3933493959965944,-1.7695445414533955
OOA,2026-01-10 01:35,36.7,33.4,87.7,0.0,0.0,0.0,30.16,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.7,KOOA 100135Z AUTO 00000KT 10SM CLR 03/01 A3016 RMK AO2 T00260008,M,1,-0.4970834843396217,0,1.4121197566566417,-2.252284089576469
OOA,2026-01-10 01:55,35.2,32.0,87.97,0.0,0.0,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.2,KOOA 100155Z AUTO 00000KT 10SM CLR 02/00 A3017 RMK AO2 T00180001,M,1,-0.4938481866693887,0,1.3018482198187131,-2.2921627756446665
OOA,2026-01-10 02:15,33.3,32.0,94.9,0.0,0.0,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.3,KOOA 100215Z AUTO 00000KT 10SM CLR 01/00 A3017 RMK AO2 T00070000,M,1,-0.5034964189352532,0,1.4061125365047047,-2.457250777260404
OOA,2026-01-10 02:35,33.8,32.5,94.92,340.0,4.0,0.0,30.17,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,KOOA 100235Z AUTO 34004KT 10SM CLR 01/00 A3017 RMK AO2 T00100003,M,1,-0.4610728596852639,0,1.2805949234617071,-0.19621711452694318
OOA,2026-01-10 02:55,34.0,33.0,96.07,360.0,6.0,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.94,KOOA 100255Z AUTO 36006KT 10SM CLR 01/01 A3015 RMK AO2 T00120005,M,1,-0.4758476815664477,0,1.3517347395590082,0.13704679554416843
OOA,2026-01-10 03:15,35.0,33.3,93.43,350.0,4.0,0.0,30.17,M,10.0,M,SCT,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,30.92,KOOA 100315Z AUTO 35004KT 10SM SCT095 02/01 A3017 RMK AO2 T00160007,M,1,-0.458635871170077,0,1.3085861242410524,-0.09256330082260024
OOA,2026-01-10 03:35,35.0,33.0,92.32,360.0,4.0,0.0,30.16,M,10.0,M,BKN,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,30.92,KOOA 100335Z AUTO 36004KT 10SM BKN095 02/01 A3016 RMK AO2 T00170006,M,1,-0.4683704691585908,0,1.2839115388771911,-0.014559149307888866
OOA,2026-01-10 03:55,35.4,33.0,90.86,10.0,6.0,0.0,30.15,M,10.0,M,BKN,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,29.63,KOOA 100355Z AUTO 01006KT 10SM BKN095 02/01 A3015 RMK AO2 T00190006,M,1,-0.4742953646048811,0,1.4236700269766938,-1.5725331593803278
OOA,2026-01-10 04:15,35.0,33.0,92.32,330.0,4.0,0.0,30.17,M,10.0,M,SCT,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,30.92,KOOA 100415Z AUTO 33004KT 10SM SCT095 02/01 A3017 RMK AO2 T00160006,M,1,-0.44614969595948706,0,1.279746448344458,-0.17690976127864408
OOA,2026-01-10 04:35,35.0,33.0,92.32,340.0,6.0,0.0,30.16,M,10.0,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,29.14,KOOA 100435Z AUTO 34006KT 10SM SCT085 02/01 A3016 RMK AO2 T00160005,M,1,-0.4443721171074043,0,1.2858498299153913,0.11598274233234544
OOA,2026-01-10 04:55,35.0,33.0,92.32,340.0,4.0,0.0,30.15,M,10.0,M,SCT,SCT,SCT,M,6500.00,8000.00,10000.00,M,M,M,M,M,M,M,M,30.92,KOOA 100455Z AUTO 34004KT 10SM SCT065 SCT080 SCT100 02/01 A3015 RMK AO2 T00160005,M,1,-0.45248448909903033,0,1.3096920937211838,-0.11410334177348813
OOA,2026-01-10 05:15,35.0,33.0,92.32,280.0,4.0,0.0,30.19,M,10.0,M,SCT,BKN,M,M,6500.00,9000.00,M,M,M,M,M,M,M,M,M,30.92,KOOA 100515Z AUTO 28004KT 10SM SCT065 BKN090 02/01 A3019 RMK AO2 T00160006,M,1,-0.431333144558523,0,1.267093174416746,-0.4492320243328817
OOA,2026-01-10 05:35,35.0,33.3,93.43,280.0,5.0,0.0,30.18,M,10.0,M,SCT,SCT,BKN,M,6000.00,7000.00,9000.00,M,M,M,M,M,M,M,M,29.96,KOOA 100535Z AUTO 28005KT 10SM SCT060 SCT070 BKN090 02/01 A3018 RMK AO2 T00160007,M,1,-0.430470372676499,0,1.3183594578141813,-0.3467798496350491
OOA,2026-01-10 05:55,35.0,33.3,93.43,0.0,0.0,0.0,30.17,M,10.0,M,SCT,SCT,M,M,9500.00,11000.00,M,M,M,M,M,M,M,M,M,35.0,KOOA 100555Z AUTO 00000KT 10SM SCT095 SCT110 02/01 A3017 RMK AO2 T00160007 10035 20006 400720006,M,1,-0.502564385030668,0,1.4733101637924746,-2.396426558706632
OOA,2026-01-10 06:15,34.7,33.4,94.94,320.0,8.0,0.0,30.14,M,10.0,M,SCT,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,27.44,KOOA 100615Z AUTO 32008KT 10SM SCT095 02/01 A3014 RMK AO2 T00150008,M,1,-0.4394575266551652,0,1.3896254461403923,0.20276942113708935
OOA,2026-01-10 06:35,35.0,33.0,92.32,330.0,16.0,0.0,30.12,M,10.0,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,24.33,KOOA 100635Z AUTO 33016KT 10SM SCT085 02/01 A3012 RMK AO2 T00160005,M,1,-0.4557625618559464,0,1.3251709258240678,1.2609577657547224
OOA,2026-01-10 06:55,35.4,32.0,87.27,330.0,13.0,0.0,30.12,M,10.0,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,25.92,KOOA 100655Z AUTO 33013KT 10SM SCT085 02/00 A3012 RMK AO2 T00190001,M,1,-0.42726045275460733,0,1.1910054077348278,1.0086581858374306
OOA,2026-01-10 07:15,35.0,32.5,90.48,320.0,8.0,0.0,30.13,M,10.0,M,SCT,BKN,M,M,7500.00,9500.00,M,M,M,M,M,M,M,M,M,27.81,KOOA 100715Z AUTO 32008KT 10SM SCT075 BKN095 02/00 A3013 RMK AO2 T00160003,M,1,-0.4140475961130957,0,1.2769604057736272,0.29598818387431636
OOA,2026-01-10 07:35,35.0,32.4,90.11,320.0,7.0,0.0,30.13,M,10.0,M,BKN,BKN,M,M,7500.00,8500.00,M,M,M,M,M,M,M,M,M,28.44,KOOA 100735Z AUTO 32007KT 10SM BKN075 BKN085 02/00 A3013 RMK AO2 T00160002,M,1,-0.4133909656496691,0,1.2678190659097461,0.18514209760642747
OOA,2026-01-10 07:55,35.2,32.0,87.97,330.0,7.0,0.0,30.13,M,10.0,M,BKN,BKN,M,M,7500.00,8000.00,M,M,M,M,M,M,M,M,M,28.68,KOOA 100755Z AUTO 33007KT 10SM BKN075 BKN080 02/00 A3013 RMK AO2 T00180001,M,1,-0.4145756132580898,0,1.2042460004402877,0.28074719782275703
OOA,2026-01-10 08:15,35.0,32.4,90.11,320.0,5.0,0.0,30.13,M,10.0,M,SCT,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,29.96,KOOA 100815Z AUTO 32005KT 10SM SCT070 02/00 A3013 RMK AO2 T00160002,M,1,-0.4237447949167702,0,1.2745269605960496,-0.05015771580834871
